gender_code,attendance_percentage,assignment_completion,current_cgpa,previous_cgpa,average_internal_marks,average_total_marks,subjects_enrolled,subjects_evaluated,subjects_passed,subjects_credited,age_at_enrollment,debtor,tuition_fees_up_to_date,scholarship_holder,educational_special_needs,international,course_code,daytime_attendance,displaced,unemployment_rate,inflation_rate,gdp,next_sem_cgpa_target
1.0,100.0,1.0,6.0,6.0,60.0,60.0,5,13,5,0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,13.9,-0.3,0.79,5.7
1.0,85.0,1.0,5.8,5.8,58.0,58.0,6,12,4,0,20.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,15.5,2.8,-4.06,5.75
1.0,100.0,1.0,5.67,5.67,56.67,56.67,6,7,6,0,18.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,16.2,0.3,-0.92,6.14
1.0,55.0,1.0,0.0,0.0,0.0,0.0,6,12,0,0,19.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,9.4,-0.8,-3.12,0.0
1.0,91.0,1.0,6.0,6.0,60.0,60.0,5,7,4,0,20.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,10.8,1.4,1.74,6.25
1.0,91.0,1.0,6.0,6.0,60.0,60.0,5,11,4,0,19.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,9.4,-0.8,-3.12,6.3
1.0,73.0,1.0,6.25,6.25,62.5,62.5,5,11,2,0,33.0,1.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,12.7,3.7,-1.7,5.75
1.0,100.0,1.0,6.83,6.83,68.33,68.33,12,12,12,6,21.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,8.9,1.4,3.51,6.5
1.0,70.0,1.0,7.25,7.25,72.5,72.5,6,17,2,0,25.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,15.5,2.8,-4.06,0.0
1.0,85.0,1.0,6.6,6.6,66.0,66.0,6,10,4,0,20.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,12.4,0.5,1.79,0.0
1.0,87.14,1.0,6.08,6.08,60.83,60.83,7,11,5,1,22.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,8.9,1.4,3.51,7.4
0.0,85.0,1.0,5.62,5.62,56.25,56.25,6,10,4,0,39.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,10.8,1.4,1.74,5.67
1.0,100.0,1.0,7.58,7.58,75.83,75.83,6,8,6,0,21.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,8.9,1.4,3.51,7.21
0.0,100.0,1.0,5.58,5.58,55.83,55.83,6,8,6,0,19.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,16.2,0.3,-0.92,6.7
0.0,93.57,1.0,5.49,5.49,54.92,54.92,7,8,6,0,26.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,7.6,2.6,0.32,5.49
0.0,85.0,1.0,5.38,5.38,53.75,53.75,6,8,4,0,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,15.5,2.8,-4.06,5.75
0.0,96.25,1.0,6.69,6.69,66.92,66.92,12,15,11,7,20.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,8.9,1.4,3.51,7.14
0.0,100.0,1.0,5.64,5.64,56.43,56.43,6,8,6,0,25.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,15.5,2.8,-4.06,6.1
1.0,55.0,1.0,0.0,0.0,0.0,0.0,6,13,0,0,24.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,16.2,0.3,-0.92,0.0
1.0,91.0,1.0,6.5,6.5,65.0,65.0,5,7,4,0,20.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,7.6,2.6,0.32,7.42
1.0,100.0,1.0,8.06,8.06,80.56,80.56,6,9,6,0,29.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,13.9,-0.3,0.79,6.75
1.0,100.0,1.0,5.75,5.75,57.5,57.5,6,8,6,0,20.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,16.2,0.3,-0.92,5.5
1.0,85.0,1.0,5.38,5.38,53.75,53.75,6,15,4,0,20.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,13.9,-0.3,0.79,5.25
1.0,85.0,1.0,5.8,5.8,58.0,58.0,6,10,4,0,24.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,11.1,0.6,2.02,6.5
1.0,55.0,1.0,0.0,0.0,0.0,0.0,7,21,0,0,24.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,16.2,0.3,-0.92,0.0
1.0,100.0,1.0,6.9,6.9,69.0,69.0,5,5,5,0,23.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,11.1,0.6,2.02,7.07
1.0,100.0,1.0,6.79,6.79,67.93,67.93,7,8,7,0,20.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,15.5,2.8,-4.06,7.34
1.0,100.0,1.0,6.93,6.93,69.29,69.29,6,8,6,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,15.5,2.8,-4.06,6.5
1.0,92.5,1.0,6.0,6.0,60.0,60.0,6,12,5,0,28.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,11.1,0.6,2.02,6.17
1.0,100.0,1.0,6.72,6.72,67.22,67.22,6,9,6,0,20.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,13.9,-0.3,0.79,6.3
1.0,100.0,1.0,7.0,7.0,70.0,70.0,6,6,6,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,8.9,1.4,3.51,6.93
1.0,62.5,1.0,6.0,6.0,60.0,60.0,6,10,1,0,20.0,1.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,10.8,1.4,1.74,0.0
1.0,100.0,1.0,7.1,7.1,71.0,71.0,5,5,5,0,33.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,10.8,1.4,1.74,6.92
0.0,87.14,1.0,6.67,6.67,66.7,66.7,7,11,5,0,35.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,12.4,0.5,1.79,5.42
0.0,94.38,1.0,6.23,6.23,62.29,62.29,8,12,7,3,27.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,6.23
0.0,77.5,1.0,5.5,5.5,55.0,55.0,6,12,3,0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,9.4,-0.8,-3.12,6.0
0.0,91.0,1.0,5.25,5.25,52.5,52.5,5,13,4,0,31.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,0.0,15.5,2.8,-4.06,5.25
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,9.4,-0.8,-3.12,0.0
1.0,100.0,1.0,7.0,7.0,70.0,70.0,13,13,13,9,22.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,15.5,2.8,-4.06,6.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,39.0,0.0,1.0,0.0,0.0,1.0,12.0,1.0,0.0,12.7,3.7,-1.7,0.0
1.0,55.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,22.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,12.4,0.5,1.79,0.0
1.0,91.0,1.0,5.0,5.0,50.0,50.0,5,8,4,0,47.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,9.4,-0.8,-3.12,6.25
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,11.1,0.6,2.02,0.0
0.0,100.0,1.0,6.75,6.75,67.5,67.5,6,6,6,0,19.0,0.0,1.0,0.0,0.0,1.0,11.0,1.0,1.0,12.4,0.5,1.79,7.17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0.0
0.0,100.0,1.0,6.69,6.69,66.94,66.94,17,18,17,15,21.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,11.1,0.6,2.02,7.44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,12.4,0.5,1.79,0.0
1.0,100.0,1.0,6.79,6.79,67.92,67.92,12,12,12,6,19.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,8.9,1.4,3.51,6.79
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,13.9,-0.3,0.79,0.0
1.0,55.0,1.0,0.0,0.0,0.0,0.0,5,5,0,0,24.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,12.7,3.7,-1.7,0.0
1.0,64.0,1.0,5.0,5.0,50.0,50.0,5,9,1,0,27.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,12.7,3.7,-1.7,0.0
1.0,100.0,1.0,7.6,7.6,76.0,76.0,5,5,5,0,29.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,11.1,0.6,2.02,7.6
1.0,85.0,1.0,6.4,6.4,64.0,64.0,6,12,4,0,20.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.4,0.5,1.79,0.0
1.0,100.0,1.0,5.58,5.58,55.83,55.83,5,7,5,0,21.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,9.4,-0.8,-3.12,5.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,7.6,2.6,0.32,0.0
1.0,94.38,1.0,6.41,6.41,64.14,64.14,8,9,7,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,6.41
1.0,100.0,1.0,6.25,6.25,62.5,62.5,6,6,6,0,19.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,15.5,2.8,-4.06,6.3
1.0,82.0,1.0,5.0,5.0,50.0,50.0,5,12,3,0,28.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,12.4,0.5,1.79,6.2
0.0,100.0,1.0,5.75,5.75,57.5,57.5,6,6,6,0,21.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,13.9,-0.3,0.79,6.62
0.0,94.38,1.0,5.66,5.66,56.64,56.64,8,11,7,0,23.0,1.0,0.0,0.0,0.0,1.0,12.0,1.0,1.0,12.7,3.7,-1.7,5.66
0.0,70.0,1.0,6.5,6.5,65.0,65.0,6,15,2,0,39.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,15.5,2.8,-4.06,6.5
0.0,93.57,1.0,6.52,6.52,65.17,65.17,7,7,6,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,6.52
0.0,100.0,1.0,6.08,6.08,60.83,60.83,6,8,6,0,59.0,0.0,1.0,0.0,0.0,1.0,15.0,1.0,0.0,11.1,0.6,2.02,5.88
1.0,91.0,1.0,7.25,7.25,72.5,72.5,5,6,4,0,30.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,13.9,-0.3,0.79,8.1
0.0,100.0,1.0,7.2,7.2,72.0,72.0,5,7,5,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.7,3.7,-1.7,6.8
0.0,85.0,1.0,6.12,6.12,61.25,61.25,6,10,4,2,41.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,9.4,-0.8,-3.12,6.25
0.0,55.0,1.0,0.0,0.0,0.0,0.0,7,14,0,0,27.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,0.0
0.0,100.0,1.0,6.33,6.33,63.33,63.33,6,6,6,0,18.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,9.4,-0.8,-3.12,6.0
0.0,70.0,1.0,6.0,6.0,60.0,60.0,6,14,2,0,20.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,5.83
0.0,55.0,1.0,0.0,0.0,0.0,0.0,5,6,0,0,32.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,12.7,3.7,-1.7,0.0
0.0,82.0,1.0,5.83,5.83,58.33,58.33,5,5,3,0,19.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,9.4,-0.8,-3.12,5.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,41.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,16.2,0.3,-0.92,0.0
0.0,64.0,1.0,5.0,5.0,50.0,50.0,5,12,1,0,38.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,10.8,1.4,1.74,0.0
1.0,55.0,1.0,0.0,0.0,0.0,0.0,7,8,0,0,35.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,8.9,1.4,3.51,0.0
0.0,85.0,1.0,6.12,6.12,61.25,61.25,6,11,4,0,27.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,7.6,2.6,0.32,6.0
0.0,85.0,1.0,6.0,6.0,60.0,60.0,6,10,4,0,19.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,7.6,2.6,0.32,6.25
0.0,92.5,1.0,6.3,6.3,63.0,63.0,6,7,5,0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,11.1,0.6,2.02,5.9
0.0,55.0,1.0,0.0,0.0,0.0,0.0,5,5,0,0,39.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,7.6,2.6,0.32,0.0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,5,5,0,0,37.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,10.8,1.4,1.74,0.0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,8,8,0,0,37.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,0.0
0.0,100.0,1.0,6.34,6.34,63.44,63.44,16,16,16,11,35.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,9.4,-0.8,-3.12,6.0
0.0,89.62,1.0,5.2,5.2,52.0,52.0,13,22,10,9,49.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,12.7,3.7,-1.7,5.33
0.0,97.0,1.0,5.23,5.23,52.33,52.33,15,26,14,11,52.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,13.9,-0.3,0.79,5.46
0.0,100.0,1.0,7.17,7.17,71.67,71.67,5,10,5,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,9.4,-0.8,-3.12,6.5
0.0,93.57,1.0,7.33,7.33,73.33,73.33,7,7,6,0,30.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,10.8,1.4,1.74,7.17
0.0,100.0,1.0,6.42,6.42,64.18,64.18,7,7,7,0,21.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,7.12
1.0,55.0,1.0,0.0,0.0,0.0,0.0,5,5,0,0,20.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,9.4,-0.8,-3.12,0.0
1.0,55.0,1.0,0.0,0.0,0.0,0.0,5,9,0,0,18.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,7.6,2.6,0.32,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,7.6,2.6,0.32,0.0
1.0,100.0,1.0,6.62,6.62,66.24,66.24,8,8,8,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,6.62
1.0,100.0,1.0,6.43,6.43,64.29,64.29,7,10,7,0,20.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.9,1.4,3.51,6.38
0.0,92.5,1.0,6.8,6.8,68.0,68.0,6,12,5,0,21.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,12.4,0.5,1.79,7.12
0.0,82.0,1.0,7.0,7.0,70.0,70.0,5,6,3,0,22.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,11.1,0.6,2.02,6.2
0.0,77.5,1.0,6.0,6.0,60.0,60.0,6,11,3,1,20.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,12.4,0.5,1.79,5.5
0.0,100.0,1.0,6.58,6.58,65.83,65.83,6,9,6,0,20.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,13.9,-0.3,0.79,7.0
0.0,100.0,1.0,6.81,6.81,68.12,68.12,6,8,6,0,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,12.7,3.7,-1.7,6.08
0.0,100.0,1.0,7.42,7.42,74.25,74.25,7,8,7,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,7.81
1.0,91.0,1.0,5.38,5.38,53.75,53.75,5,9,4,0,21.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,11.1,0.6,2.02,5.7
0.0,55.0,1.0,0.0,0.0,0.0,0.0,7,11,0,0,19.0,1.0,1.0,0.0,0.0,1.0,13.0,1.0,0.0,8.9,1.4,3.51,5.83
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,37.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,13.9,-0.3,0.79,0.0
0.0,100.0,1.0,7.0,7.0,70.0,70.0,12,14,12,8,45.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,7.6,2.6,0.32,6.93
1.0,55.0,1.0,0.0,0.0,0.0,0.0,6,8,0,0,38.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,16.2,0.3,-0.92,0.0
1.0,55.0,1.0,0.0,0.0,0.0,0.0,5,5,0,0,55.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,7.6,2.6,0.32,0.0
0.0,92.5,1.0,6.5,6.5,65.0,65.0,6,17,5,0,28.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,13.9,-0.3,0.79,5.88
0.0,100.0,1.0,6.19,6.19,61.88,61.88,8,12,8,6,46.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,8.9,1.4,3.51,6.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,16.2,0.3,-0.92,0.0
0.0,92.5,1.0,5.7,5.7,57.0,57.0,6,10,5,0,46.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,12.4,0.5,1.79,6.88
0.0,91.0,1.0,5.62,5.62,56.25,56.25,5,9,4,0,28.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,7.6,2.6,0.32,6.5
0.0,82.0,1.0,6.5,6.5,65.0,65.0,5,7,3,0,18.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,7.6,2.6,0.32,6.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,10.8,1.4,1.74,0.0
1.0,100.0,1.0,6.75,6.75,67.5,67.5,6,6,6,0,21.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,12.7,3.7,-1.7,7.08
0.0,62.5,1.0,5.5,5.5,55.0,55.0,6,11,1,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,7.6,2.6,0.32,5.5
0.0,55.0,1.0,0.0,0.0,0.0,0.0,5,9,0,0,34.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,13.9,-0.3,0.79,5.5
0.0,92.5,1.0,6.0,6.0,60.0,60.0,6,9,5,0,21.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,5.6
0.0,92.5,1.0,6.5,6.5,65.0,65.0,6,8,5,0,18.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,15.5,2.8,-4.06,6.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,7.6,2.6,0.32,0.0
0.0,91.0,1.0,6.0,6.0,60.0,60.0,5,8,4,0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,9.4,-0.8,-3.12,6.12
1.0,100.0,1.0,5.58,5.58,55.83,55.83,5,10,5,0,21.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,12.4,0.5,1.79,5.4
1.0,70.0,1.0,5.25,5.25,52.5,52.5,6,13,2,0,19.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,10.8,1.4,1.74,6.0
1.0,100.0,1.0,6.33,6.33,63.33,63.33,6,7,6,0,22.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,7.6,2.6,0.32,6.08
1.0,62.5,1.0,5.5,5.5,55.0,55.0,6,6,1,1,23.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,15.5,2.8,-4.06,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,9.4,-0.8,-3.12,0.0
1.0,91.0,1.0,5.75,5.75,57.5,57.5,5,6,4,0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,10.8,1.4,1.74,5.17
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,9.4,-0.8,-3.12,0.0
1.0,73.0,1.0,5.25,5.25,52.5,52.5,5,10,2,0,19.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,12.4,0.5,1.79,5.88
1.0,91.0,1.0,6.25,6.25,62.5,62.5,5,8,4,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,7.6,2.6,0.32,5.5
1.0,93.57,1.0,6.42,6.42,64.17,64.17,7,9,6,0,22.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,6.25
1.0,100.0,1.0,7.79,7.79,77.86,77.86,6,7,6,0,18.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,13.9,-0.3,0.79,8.07
1.0,85.0,1.0,6.0,6.0,60.0,60.0,6,10,4,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,9.4,-0.8,-3.12,5.9
1.0,85.0,1.0,5.62,5.62,56.25,56.25,6,6,4,0,19.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,16.2,0.3,-0.92,5.67
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,11.1,0.6,2.02,0.0
1.0,100.0,1.0,6.14,6.14,61.43,61.43,6,10,6,0,21.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,15.5,2.8,-4.06,7.12
1.0,92.5,1.0,5.5,5.5,55.0,55.0,6,12,5,0,18.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,9.4,-0.8,-3.12,5.17
1.0,100.0,1.0,6.07,6.07,60.71,60.71,6,8,6,0,19.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,12.4,0.5,1.79,6.8
1.0,70.0,1.0,5.75,5.75,57.5,57.5,6,11,2,0,27.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,8.9,1.4,3.51,0.0
1.0,96.25,1.0,6.27,6.27,62.73,62.73,12,16,11,7,20.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,8.9,1.4,3.51,5.81
1.0,85.0,1.0,6.5,6.5,65.0,65.0,6,10,4,0,20.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,12.4,0.5,1.79,6.5
1.0,100.0,1.0,6.44,6.44,64.44,64.44,8,9,8,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,6.44
1.0,100.0,1.0,6.33,6.33,63.33,63.33,6,6,6,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,12.4,0.5,1.79,6.8
1.0,100.0,1.0,6.42,6.42,64.17,64.17,6,7,6,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,8.9,1.4,3.51,6.29
1.0,82.0,1.0,5.33,5.33,53.33,53.33,5,10,3,0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,9.4,-0.8,-3.12,6.25
1.0,100.0,1.0,6.5,6.5,65.0,65.0,5,11,5,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,9.4,-0.8,-3.12,6.2
0.0,93.57,1.0,5.99,5.99,59.92,59.92,7,11,6,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,6.14
0.0,55.0,1.0,0.0,0.0,0.0,0.0,5,9,0,0,37.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.4,-0.8,-3.12,0.0
0.0,100.0,1.0,5.92,5.92,59.17,59.17,6,6,6,0,36.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,10.8,1.4,1.74,5.75
0.0,77.5,1.0,6.33,6.33,63.33,63.33,6,21,3,0,26.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,15.5,2.8,-4.06,5.5
0.0,91.0,1.0,6.88,6.88,68.75,68.75,5,9,4,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,7.25
0.0,92.5,1.0,5.7,5.7,57.0,57.0,6,8,5,0,24.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,15.5,2.8,-4.06,5.9
0.0,100.0,1.0,6.58,6.58,65.83,65.83,6,8,6,0,19.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,1.0,11.1,0.6,2.02,6.5
0.0,93.57,1.0,6.42,6.42,64.17,64.17,7,10,6,3,20.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,12.7,3.7,-1.7,5.9
0.0,100.0,1.0,7.06,7.06,70.62,70.62,6,8,6,0,19.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,11.1,0.6,2.02,7.25
0.0,82.0,1.0,5.83,5.83,58.33,58.33,5,10,3,0,21.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,6.5
0.0,93.57,1.0,5.12,5.12,51.25,51.25,7,18,6,0,50.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,12.7,3.7,-1.7,5.62
0.0,93.57,1.0,6.26,6.26,62.57,62.57,7,16,6,1,47.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,12.7,3.7,-1.7,5.88
0.0,89.62,1.0,5.75,5.75,57.5,57.5,13,17,10,9,24.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,16.2,0.3,-0.92,5.22
