gender_code,attendance_percentage,assignment_completion,current_cgpa,previous_cgpa,average_internal_marks,average_total_marks,subjects_enrolled,subjects_evaluated,subjects_passed,subjects_credited,age_at_enrollment,debtor,tuition_fees_up_to_date,scholarship_holder,educational_special_needs,international,course_code,daytime_attendance,displaced,unemployment_rate,inflation_rate,gdp,dropout_target
0.0,94.38,1.0,7.21,7.21,72.14,72.14,16,16,14,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,0
0.0,100.0,1.0,6.9,6.94,68.97,68.97,12,15,12,0,18.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,11.1,0.6,2.02,0
0.0,94.0,1.0,6.58,6.56,65.8,65.8,15,23,13,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,94.0,1.0,6.0,5.8,60.04,60.04,15,19,13,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,0
0.0,100.0,1.0,6.65,7.3,66.5,66.5,10,13,10,0,18.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,12.7,3.7,-1.7,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,11.1,0.6,2.02,1
0.0,100.0,1.0,5.85,5.9,58.5,58.5,10,12,10,0,20.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,8.9,1.4,3.51,0
0.0,100.0,1.0,6.17,6.17,61.67,61.67,12,12,12,0,20.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,12.4,0.5,1.79,0
0.0,73.0,1.0,2.75,5.5,27.5,27.5,10,10,4,0,19.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,11.1,0.6,2.02,1
0.0,100.0,1.0,6.52,6.59,65.23,65.23,22,22,22,10,19.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,11.1,0.6,2.02,0
0.0,31.25,0.5,2.75,5.5,27.5,27.5,12,6,1,0,18.0,1.0,0.0,1.0,1.0,0.0,14.0,1.0,1.0,12.7,3.7,-1.7,1
0.0,100.0,1.0,6.03,5.92,60.3,60.3,12,13,12,0,19.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,6.49,6.49,64.91,64.91,16,16,16,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,96.25,1.0,5.63,5.67,56.33,56.33,12,16,11,5,21.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,11.1,0.6,2.02,0
0.0,88.75,1.0,5.84,5.84,58.4,58.4,16,24,12,0,21.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,10.8,1.4,1.74,0
0.0,100.0,1.0,7.0,7.25,70.0,70.0,12,13,12,0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,11.1,0.6,2.02,0
0.0,100.0,1.0,6.5,6.57,65.0,65.0,14,15,14,0,19.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,8.9,1.4,3.51,0
0.0,73.0,1.0,5.5,5.75,55.0,55.0,10,15,4,0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,1
0.0,100.0,1.0,6.5,7.1,65.0,65.0,10,13,10,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,0
0.0,92.5,1.0,5.97,5.83,59.67,59.67,12,15,10,0,19.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,8.9,1.4,3.51,0
0.0,100.0,1.0,7.01,6.59,70.12,70.12,15,16,15,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,94.38,1.0,6.66,6.66,66.57,66.57,16,16,14,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,82.0,1.0,5.28,5.3,52.75,52.75,10,25,6,0,18.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,85.0,1.0,5.69,6.0,56.88,56.88,12,19,8,0,18.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,6.89,6.71,68.93,68.93,12,14,12,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,95.5,1.0,7.21,6.62,72.05,72.05,10,15,9,0,18.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,10.8,1.4,1.74,0
0.0,62.5,1.0,3.25,6.5,32.5,32.5,12,12,2,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,12.4,0.5,1.79,1
0.0,100.0,1.0,7.08,7.17,70.83,70.83,12,13,12,0,18.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,11.1,0.6,2.02,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,11.1,0.6,2.02,1
0.0,100.0,1.0,6.79,7.0,67.92,67.92,12,12,12,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,10.8,1.4,1.74,0
0.0,100.0,1.0,6.21,6.0,62.08,62.08,8,13,8,2,20.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,92.5,1.0,5.73,6.17,57.33,57.33,12,19,10,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,92.5,1.0,5.55,5.9,55.5,55.5,12,15,10,0,18.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,16.2,0.3,-0.92,0
0.0,94.38,1.0,6.4,6.4,63.96,63.96,16,16,14,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,10.8,1.4,1.74,0
0.0,94.0,1.0,5.71,5.81,57.06,57.06,15,20,13,7,40.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,94.0,1.0,6.11,6.0,61.06,61.06,15,22,13,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,92.5,1.0,5.95,5.8,59.5,59.5,12,21,10,0,19.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,55.0,1.0,0.0,0.0,0.0,0.0,10,11,0,0,24.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,12.4,0.5,1.79,1
0.0,100.0,1.0,6.58,6.58,65.83,65.83,12,15,12,0,19.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,10.8,1.4,1.74,1
0.0,94.38,1.0,7.05,7.05,70.5,70.5,16,16,14,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,10.8,1.4,1.74,0
0.0,94.0,1.0,6.33,6.2,63.35,63.35,15,17,13,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,0
0.0,100.0,1.0,7.78,7.51,77.75,77.75,15,15,15,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,12.4,0.5,1.79,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,100.0,1.0,7.29,7.02,72.88,72.88,15,16,15,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,100.0,1.0,7.51,7.42,75.12,75.12,15,16,15,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,1
0.0,96.25,1.0,6.5,6.5,65.0,65.0,12,29,11,0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,7.66,7.39,76.62,76.62,15,16,15,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,97.0,1.0,7.09,6.85,70.93,70.93,15,16,14,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,12.4,0.5,1.79,0
0.0,97.0,1.0,6.18,6.25,61.85,61.85,15,16,14,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,1
0.0,93.57,1.0,7.28,7.28,72.83,72.83,14,14,12,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,7.6,2.6,0.32,0
0.0,95.5,1.0,5.61,5.6,56.12,56.12,10,10,9,0,25.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,94.38,1.0,6.34,6.34,63.43,63.43,16,16,14,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,0
0.0,82.5,1.0,6.71,6.79,67.05,67.05,18,26,11,9,23.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,8.9,1.4,3.51,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,15.5,2.8,-4.06,1
0.0,96.25,1.0,5.54,5.5,55.42,55.42,12,15,11,0,27.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,11.1,0.6,2.02,0
0.0,100.0,1.0,7.22,7.22,72.22,72.22,16,16,16,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,88.75,1.0,6.34,6.8,63.38,63.38,12,19,9,0,18.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,93.86,1.0,7.16,7.0,71.56,71.56,22,23,19,11,23.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,13.9,-0.3,0.79,1
0.0,93.57,1.0,6.71,6.71,67.08,67.08,14,14,12,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
0.0,100.0,1.0,5.93,6.17,59.33,59.33,10,15,10,0,18.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,6.98,6.55,69.78,69.78,15,16,15,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,88.75,1.0,6.5,6.6,65.0,65.0,12,19,9,0,18.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,7.38,7.38,73.75,73.75,16,16,16,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,6.87,6.57,68.69,68.69,12,13,12,5,19.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,12.4,0.5,1.79,0
0.0,88.75,1.0,6.25,6.25,62.5,62.5,12,18,9,0,19.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,95.5,1.0,7.15,6.88,71.52,71.52,10,14,9,0,18.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,7.6,2.6,0.32,0
0.0,96.25,1.0,6.35,6.2,63.5,63.5,12,18,11,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,6.33,6.67,63.33,63.33,12,12,12,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,11.1,0.6,2.02,0
0.0,100.0,1.0,5.93,5.86,59.32,59.32,19,19,19,19,28.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,15.5,2.8,-4.06,1
0.0,73.75,1.0,6.62,6.25,66.25,66.25,12,19,5,0,19.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,7.6,2.6,0.32,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,13.9,-0.3,0.79,1
0.0,94.0,1.0,6.79,6.77,67.87,67.87,15,17,13,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,6.46,6.58,64.58,64.58,12,12,12,0,20.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,11.1,0.6,2.02,0
0.0,92.5,1.0,6.05,6.6,60.5,60.5,12,17,10,0,19.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,12.4,0.5,1.79,0
0.0,88.75,1.0,6.2,6.1,62.0,62.0,12,14,9,0,21.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,8.9,1.4,3.51,0
0.0,100.0,1.0,7.07,6.71,70.71,70.71,14,14,14,0,19.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,1.0,11.1,0.6,2.02,0
0.0,100.0,1.0,6.33,6.36,63.35,63.35,12,16,12,1,18.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,15.5,2.8,-4.06,1
0.0,100.0,1.0,6.83,6.83,68.33,68.33,12,15,12,0,19.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,8.9,1.4,3.51,0
0.0,96.25,1.0,6.04,5.5,60.42,60.42,12,12,11,0,20.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,90.36,1.0,6.18,5.7,61.83,61.83,14,20,11,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,13.9,-0.3,0.79,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,95.5,1.0,6.0,6.0,60.0,60.0,10,13,9,0,18.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,7.6,2.6,0.32,0
0.0,27.5,0.5,0.0,0.0,0.0,0.0,12,6,0,0,18.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,8.9,1.4,3.51,1
0.0,96.25,1.0,5.67,5.5,56.67,56.67,12,20,11,0,18.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,7.6,2.6,0.32,0
0.0,96.25,1.0,5.89,6.0,58.93,58.93,12,20,11,0,20.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,15.5,2.8,-4.06,1
0.0,100.0,1.0,6.46,6.65,64.65,64.65,15,17,15,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,12.4,0.5,1.79,0
0.0,77.5,1.0,6.08,6.83,60.83,60.83,12,15,6,0,21.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,15.5,2.8,-4.06,1
0.0,55.0,1.0,0.0,0.0,0.0,0.0,12,15,0,0,20.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,10.8,1.4,1.74,1
0.0,88.75,1.0,5.86,6.1,58.62,58.62,12,18,9,0,18.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,6.38,6.33,63.75,63.75,12,13,12,0,20.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,10.8,1.4,1.74,0
0.0,100.0,1.0,7.04,7.04,70.36,70.36,16,16,16,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,95.5,1.0,6.86,7.12,68.62,68.62,10,23,9,0,22.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,13.75,0.25,0.0,0.0,0.0,0.0,8,2,0,0,22.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,81.25,1.0,5.56,6.0,55.62,55.62,12,18,7,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,10.8,1.4,1.74,0
0.0,84.25,1.0,5.43,5.58,54.35,54.35,20,34,13,7,21.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,7.6,2.6,0.32,0
0.0,81.25,1.0,6.15,6.5,61.5,61.5,12,20,7,0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,7.6,2.6,0.32,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,10.8,1.4,1.74,1
0.0,94.38,1.0,7.45,7.45,74.51,74.51,16,16,14,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,1
0.0,100.0,1.0,6.27,6.32,62.74,62.74,15,17,15,0,18.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,86.76,1.0,5.4,5.5,54.0,54.0,17,17,12,12,22.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,8.9,1.4,3.51,1
0.0,95.5,1.0,6.27,6.2,62.67,62.67,10,16,9,0,20.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,7.6,2.6,0.32,0
0.0,100.0,1.0,6.17,6.0,61.67,61.67,12,14,12,0,19.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,12.4,0.5,1.79,0
0.0,97.0,1.0,6.37,6.07,63.66,63.66,15,18,14,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,12.4,0.5,1.79,0
0.0,90.36,1.0,6.28,6.31,62.8,62.8,14,18,11,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,11.1,0.6,2.02,0
0.0,82.0,1.0,5.5,5.33,55.0,55.0,10,22,6,0,25.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,15.5,2.8,-4.06,0
0.0,94.0,1.0,6.95,6.88,69.55,69.55,15,22,13,0,19.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,6.56,6.56,65.58,65.58,16,16,16,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,25.0,0.4545,0.0,0.0,0.0,0.0,11,5,0,0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,10.8,1.4,1.74,1
0.0,94.0,1.0,6.57,6.35,65.68,65.68,15,17,13,0,20.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,91.0,1.0,5.89,5.93,58.89,58.89,15,32,12,0,25.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,12.4,0.5,1.79,0
0.0,93.57,1.0,6.17,6.17,61.67,61.67,14,14,12,0,20.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,7.6,2.6,0.32,0
0.0,88.75,1.0,8.04,7.88,80.38,80.38,12,19,9,0,24.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,6.63,6.67,66.33,66.33,10,12,10,0,20.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,7.6,2.6,0.32,0
0.0,100.0,1.0,6.96,7.18,69.62,69.62,15,17,15,9,21.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,96.25,1.0,6.5,6.5,65.0,65.0,12,19,11,0,19.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,6.58,6.42,65.83,65.83,12,12,12,0,19.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,16.2,0.3,-0.92,0
0.0,95.5,1.0,6.55,6.6,65.5,65.5,10,10,9,0,21.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,9.4,-0.8,-3.12,0
0.0,100.0,1.0,8.4,8.5,83.97,83.97,15,18,15,1,28.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,92.5,1.0,5.4,5.3,54.0,54.0,12,16,10,0,19.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,6.9,7.0,69.0,69.0,10,11,10,0,18.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,12.4,0.5,1.79,0
0.0,94.38,1.0,6.06,6.06,60.57,60.57,16,16,14,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,100.0,1.0,6.53,6.53,65.29,65.29,16,16,16,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,9.4,-0.8,-3.12,0
0.0,94.38,1.0,6.64,6.64,66.43,66.43,16,16,14,8,22.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.7,3.7,-1.7,0
0.0,86.5,1.0,5.42,5.5,54.17,54.17,10,17,7,0,19.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,12.4,0.5,1.79,0
0.0,100.0,1.0,7.31,7.04,73.08,73.08,15,15,15,0,18.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,15.5,2.8,-4.06,1
0.0,71.58,1.0,5.56,5.62,55.62,55.62,19,21,7,7,26.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.4,0.5,1.79,1
0.0,100.0,1.0,6.91,7.0,69.06,69.06,12,14,12,0,18.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,10.8,1.4,1.74,0
0.0,88.75,1.0,5.96,6.08,59.58,59.58,12,19,9,0,21.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,10.8,1.4,1.74,1
0.0,94.38,1.0,6.65,6.65,66.49,66.49,16,16,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,7.04,6.96,70.43,70.43,12,23,12,0,20.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,97.0,1.0,6.55,6.68,65.51,65.51,15,24,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,15.5,2.8,-4.06,0
0.0,91.0,1.0,5.85,6.2,58.5,58.5,10,13,8,0,19.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,12.7,3.7,-1.7,0
0.0,91.0,1.0,7.19,7.5,71.88,71.88,10,10,8,0,20.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,1.0,7.6,2.6,0.32,1
0.0,100.0,1.0,6.48,6.67,64.76,64.76,12,13,12,0,18.0,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,12.7,3.7,-1.7,0
0.0,86.5,1.0,6.16,6.0,61.56,61.56,10,17,7,0,20.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,10.8,1.4,1.74,0
0.0,92.5,1.0,6.4,6.7,64.0,64.0,12,16,10,0,22.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,7.6,2.6,0.32,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,7.6,2.6,0.32,0
0.0,95.5,1.0,5.72,5.75,57.25,57.25,10,14,9,2,21.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,8.9,1.4,3.51,0
0.0,93.57,1.0,6.04,6.0,60.42,60.42,14,23,12,0,18.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,13.9,-0.3,0.79,0
0.0,94.38,1.0,6.74,6.74,67.43,67.43,16,16,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,12.7,3.7,-1.7,0
0.0,100.0,1.0,5.82,6.0,58.21,58.21,12,14,12,0,18.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,8.9,1.4,3.51,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,15.5,2.8,-4.06,1
0.0,82.0,1.0,6.19,5.17,61.9,61.9,10,18,6,0,19.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,10.8,1.4,1.74,0
0.0,87.14,1.0,6.68,6.47,66.75,66.75,14,17,10,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,16.2,0.3,-0.92,0
0.0,94.38,1.0,6.63,6.63,66.29,66.29,16,22,14,0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,10.8,1.4,1.74,0
0.0,91.0,1.0,6.06,6.12,60.62,60.62,10,19,8,0,19.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,8.9,1.4,3.51,0
0.0,70.0,1.0,5.42,5.83,54.17,54.17,12,24,4,0,19.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,10.8,1.4,1.74,1
0.0,100.0,1.0,6.52,6.79,65.18,65.18,12,13,12,0,21.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,8.9,1.4,3.51,0
0.0,92.5,1.0,5.91,5.9,59.08,59.08,12,18,10,0,20.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,15.5,2.8,-4.06,0
0.0,100.0,1.0,6.87,7.1,68.71,68.71,10,14,10,0,20.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,11.1,0.6,2.02,0
0.0,100.0,1.0,5.7,5.5,57.0,57.0,10,14,10,0,41.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,7.6,2.6,0.32,0
0.0,90.36,1.0,6.57,6.81,65.66,65.66,14,24,11,0,32.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,12.4,0.5,1.79,0
0.0,94.38,1.0,7.33,7.33,73.26,73.26,16,16,14,0,18.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,10.8,1.4,1.74,0
0.0,100.0,1.0,5.67,5.67,56.67,56.67,12,15,12,0,35.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,15.5,2.8,-4.06,0
0.0,67.86,1.0,3.42,6.85,34.25,34.25,14,19,4,0,32.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,16.2,0.3,-0.92,1
0.0,100.0,1.0,7.12,6.86,71.19,71.19,19,19,19,11,37.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,12.4,0.5,1.79,0
0.0,97.0,1.0,5.72,5.88,57.23,57.23,15,21,14,7,30.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,12.7,3.7,-1.7,1
